data_long1,data_long2,data_long3,data_long4
-0.0689223784359234,0,5,dldm_R
-0.0557553633691921,0,6,dm1_R
0.0246197875190374,0.4,1,dm4_R
0.0392855937320026,0.4,2,dm4m_R
0.0137124708633963,0.4,3,dm2_R
-0.00327075946691156,0.4,4,dm3_R
-0.00335933856178606,0.4,5,dldm_R
-0.0229010416882868,0.4,6,dm1_R
0.0503303655629676,0.8,1,dm4_R
0.108485958930389,0.8,2,dm4m_R
0.0840312129904796,0.8,3,dm2_R
0.0525321551949018,0.8,4,dm3_R
0.034350776049075,0.8,5,dldm_R
0.0304569916567264,0.8,6,dm1_R
0.071517133011916,0.8,1,dm4_R
0.0708084671841138,0.8,2,dm4m_R
0.0532827802281182,0.8,3,dm2_R
0.0354833115049227,0.8,4,dm3_R
0.0233924128788519,0.8,5,dldm_R
0.0320977192207647,0.8,6,dm1_R
0.0256251295173369,0.4,1,dm4_R
0.0520284531113221,0.4,2,dm4m_R
0.0445536183795696,0.4,3,dm2_R
0.0333896455086871,0.4,4,dm3_R
-0.00437956517773493,0.4,5,dldm_R
0.074672677801102,0.4,6,dm1_R
-0.0584198933887556,0,1,dm4_R
-0.0696038285306028,0,2,dm4m_R
-0.00895549696419085,0,3,dm2_R
0.00252079811193853,0,4,dm3_R
-0.0109638005758831,0,5,dldm_R
0.0334862450472621,0,6,dm1_R
0.0864652773442159,0.7,1,dm4_R
0.120153930779318,0.7,2,dm4m_R
0.0590298819202479,0.7,3,dm2_R
0.0833599908714844,0.7,4,dm3_R
0.0670879221285969,0.7,5,dldm_R
0.00870565209189231,0.7,6,dm1_R
0.152242622062606,0.4,1,dm4_R
0.15468320321615,0.4,2,dm4m_R
0.100348708921797,0.4,3,dm2_R
0.0732791781389618,0.4,4,dm3_R
0.0599770803085289,0.4,5,dldm_R
0.0645626141044916,0.4,6,dm1_R
-0.0282873950879925,0,1,dm4_R
-0.00475192442049269,0,2,dm4m_R
0.0145291255374729,0,3,dm2_R
0.00189358781810819,0,4,dm3_R
-0.00616930466212221,0,5,dldm_R
0.0298110229412186,0,6,dm1_R
0.031313067348992,0.8,1,dm4_R
0.109259370326581,0.8,2,dm4m_R
0.0184479026366259,0.8,3,dm2_R
0.0100792780736535,0.8,4,dm3_R
0.00967170418008391,0.8,5,dldm_R
-0.0218120616600997,0.8,6,dm1_R
0.00623061846047495,0.7,1,dm4_R
0.0551624451823671,0.7,2,dm4m_R
0.0444888624682808,0.7,3,dm2_R
-0.0264783920966732,0.7,4,dm3_R
0.00130244769133615,0.7,5,dldm_R
-0.00396223265689716,0.7,6,dm1_R
-0.0523287785582277,0.4,1,dm4_R
0.0072310641798596,0.4,2,dm4m_R
0.0191222712411749,0.4,3,dm2_R
0.00541061548629671,0.4,4,dm3_R
0.0108561940671904,0.4,5,dldm_R
0.0263655059892982,0.4,6,dm1_R
0.0506949894492787,0.7,1,dm4_R
0.0598630172366075,0.7,2,dm4m_R
0.0288997683080279,0.7,3,dm2_R
0.0256324404515912,0.7,4,dm3_R
0.0203345044209331,0.7,5,dldm_R
-0.0118965599278145,0.7,6,dm1_R
-8.77649091678596e-05,0,1,dm4_R
0.0128802015791108,0,2,dm4m_R
-0.0225332623544169,0,3,dm2_R
-0.00570869704977908,0,4,dm3_R
-0.0204481820006118,0,5,dldm_R
-0.0221474129603415,0,6,dm1_R
0.126347848671074,0.8,1,dm4_R
0.144756116955991,0.8,2,dm4m_R
0.098902743594383,0.8,3,dm2_R
0.104014578198925,0.8,4,dm3_R
0.0268531189343276,0.8,5,dldm_R
0.0787211122666639,0.8,6,dm1_R
0.0475439471944794,0.8,1,dm4_R
0.0969805302408934,0.8,2,dm4m_R
0.0364727616683611,0.8,3,dm2_R
0.0437564167709376,0.8,4,dm3_R
0.037061406582971,0.8,5,dldm_R
0.0123375832171624,0.8,6,dm1_R
0.12059637373458,0.4,1,dm4_R
0.136273430170485,0.4,2,dm4m_R
0.0435123125774797,0.4,3,dm2_R
0.0556499392721896,0.4,4,dm3_R
0.0275714448066561,0.4,5,dldm_R
-0.0202768073447442,0.4,6,dm1_R
0.0395767125897863,0.7,1,dm4_R
0.0525063418678396,0.7,2,dm4m_R
0.0185657764546499,0.7,3,dm2_R
0.00255695614927752,0.7,4,dm3_R
0.0100731420844219,0.7,5,dldm_R
-0.0195669439328039,0.7,6,dm1_R
-0.0404127113508492,0,1,dm4_R
-0.0347593688792555,0,2,dm4m_R
-0.0100807714221434,0,3,dm2_R
-0.0290839516308549,0,4,dm3_R
-0.00527760019148608,0,5,dldm_R
-0.0290245408549444,0,6,dm1_R
0.0471905547110056,0.8,1,dm4_R
0.0449795799182201,0.8,2,dm4m_R
0.0223245701633273,0.8,3,dm2_R
0.0233709637326165,0.8,4,dm3_R
-0.00795417631199126,0.8,5,dldm_R
0.0107734290545439,0.8,6,dm1_R
0.218186424313387,0.4,1,dm4_R
0.152841153299324,0.4,2,dm4m_R
0.0781327565109407,0.4,3,dm2_R
0.053842789248524,0.4,4,dm3_R
0.0465873382168061,0.4,5,dldm_R
0.0442134419681182,0.4,6,dm1_R
0.0207793788164379,0.7,1,dm4_R
0.0344670823590327,0.7,2,dm4m_R
0.0133370439402875,0.7,3,dm2_R
0.169706258035572,0.7,4,dm3_R
0.0226130514942748,0.7,5,dldm_R
-0.0352112672869918,0.7,6,dm1_R
-0.0328107104120283,0,1,dm4_R
-0.0199558691517205,0,2,dm4m_R
-0.00923345703080942,0,3,dm2_R
-0.0162723035744716,0,4,dm3_R
-0.00588556078395868,0,5,dldm_R
0.0300786266016974,0,6,dm1_R
0.0677933927095689,0.8,1,dm4_R
0.12199024652877,0.8,2,dm4m_R
0.062234277760084,0.8,3,dm2_R
0.0696536015178204,0.8,4,dm3_R
0.0473414991709367,0.8,5,dldm_R
0.0865801845645846,0.8,6,dm1_R
0.00531784799951686,0,1,dm4_R
-0.00648359112217606,0,2,dm4m_R
0.004200512818549,0,3,dm2_R
-0.0157117535122136,0,4,dm3_R
-0.0123388716988667,0,5,dldm_R
-0.0231474611221194,0,6,dm1_R
0.0777983419973991,0.7,1,dm4_R
0.0964116865018367,0.7,2,dm4m_R
0.0466252527884756,0.7,3,dm2_R
0.0337635674669163,0.7,4,dm3_R
0.0129668796501349,0.7,5,dldm_R
-0.00791610857809707,0.7,6,dm1_R
-0.0517630865284288,0.4,1,dm4_R
0.000631465752068423,0.4,2,dm4m_R
0.00973205784405242,0.4,3,dm2_R
0.0213334753965789,0.4,4,dm3_R
0.00527937114828671,0.4,5,dldm_R
0.013001666651921,0.4,6,dm1_R
-0.0342650454652489,0,1,dm4_R
-0.0257448765246067,0,2,dm4m_R
-0.00344744776272509,0,3,dm2_R
0.0141430123802932,0,4,dm3_R
0.0108188214184005,0,5,dldm_R
-0.00474265388425872,0,6,dm1_R
0.0319297920832902,0.8,1,dm4_R
0.0398937703730872,0.8,2,dm4m_R
0.0382446309380352,0.8,3,dm2_R
0.0188950224890451,0.8,4,dm3_R
0.0511069212653262,0.8,5,dldm_R
0.0320980077074738,0.8,6,dm1_R
0.00993626025932542,0.4,1,dm4_R
0.0392211818742861,0.4,2,dm4m_R
0.0569270073624362,0.4,3,dm2_R
-0.0102288409551369,0.4,4,dm3_R
0.00439417902985402,0.4,5,dldm_R
0.0505061165940353,0.4,6,dm1_R
0.0728047844412124,0.7,1,dm4_R
0.0792442666433768,0.7,2,dm4m_R
0.0351672060372698,0.7,3,dm2_R
0.0319226189011673,0.7,4,dm3_R
0.0261193239854927,0.7,5,dldm_R
0.000353969035800275,0.7,6,dm1_R
-0.0122418195675703,0,1,dm4_R
0.00617434772091399,0,2,dm4m_R
0.0326244447763238,0,3,dm2_R
0.0211586911027138,0,4,dm3_R
0.00682714458021115,0,5,dldm_R
0.0491532830301962,0,6,dm1_R
0.073485057192995,0.7,1,dm4_R
0.0966842611205864,0.7,2,dm4m_R
0.0641364447218696,0.7,3,dm2_R
0.0588175374101451,0.7,4,dm3_R
0.0441366674413139,0.7,5,dldm_R
0.0111884754970819,0.7,6,dm1_R
-0.0373712780680388,0.8,1,dm4_R
-0.00766162163132702,0.8,2,dm4m_R
-0.000171856960854882,0.8,3,dm2_R
0.0862844400977009,0.8,4,dm3_R
-0.029925118792907,0.8,5,dldm_R
-0.0488779046365612,0.8,6,dm1_R
-0.011496825653022,0.4,1,dm4_R
0.020397609141527,0.4,2,dm4m_R
0.0148321293864296,0.4,3,dm2_R
-0.00414806662218232,0.4,4,dm3_R
0.00251179087030104,0.4,5,dldm_R
0.0118506312276405,0.4,6,dm1_R
-0.0268869684503533,0.7,1,dm4_R
0.0199814983834692,0.7,2,dm4m_R
0.014543414877004,0.7,3,dm2_R
-0.00702509703574795,0.7,4,dm3_R
0.0405018660947155,0.7,5,dldm_R
0.0412500724502728,0.7,6,dm1_R
0.0222872158066906,0.4,1,dm4_R
0.0397990935491144,0.4,2,dm4m_R
0.0370062154557314,0.4,3,dm2_R
0.0171647365597342,0.4,4,dm3_R
0.04982833645067,0.4,5,dldm_R
0.0671667292345997,0.4,6,dm1_R
0.0868887643567723,0.8,1,dm4_R
0.124817583617334,0.8,2,dm4m_R
0.0620341455385175,0.8,3,dm2_R
0.0460393262729931,0.8,4,dm3_R
0.0299868284819396,0.8,5,dldm_R
0.0094113243730042,0.8,6,dm1_R
0.0503934278542062,0,1,dm4_R
0.0417173606595618,0,2,dm4m_R
0.0202069976812959,0,3,dm2_R
0.0122686334518765,0,4,dm3_R
-0.0185617607228111,0,5,dldm_R
-0.00799317254673286,0,6,dm1_R
-0.0169404053420766,0,1,dm4_R
0.0148683423525193,0,2,dm4m_R
0.0180755071843236,0,3,dm2_R
-0.0262002617488702,0,4,dm3_R
0.00733209433582377,0,5,dldm_R
-0.00221296640868465,0,6,dm1_R
0.0245032387259317,0.8,1,dm4_R
0.0885204228464374,0.8,2,dm4m_R
0.0308981098442956,0.8,3,dm2_R
0.0182926096238337,0.8,4,dm3_R
0.00281387686597962,0.8,5,dldm_R
0.010937229391471,0.8,6,dm1_R
0.0851651856281596,0.7,1,dm4_R
0.0786382097276385,0.7,2,dm4m_R
0.0474794466518485,0.7,3,dm2_R
0.0193265451048036,0.7,4,dm3_R
0.0445047737155787,0.7,5,dldm_R
-0.0322051396638544,0.7,6,dm1_R
0.0279990958574045,0.4,1,dm4_R
0.042223598463277,0.4,2,dm4m_R
0.0156756232334289,0.4,3,dm2_R
0.00574358789340764,0.4,4,dm3_R
0.0303538609910177,0.4,5,dldm_R
0.0192023108124519,0.4,6,dm1_R
0.0629401052388646,0.4,1,dm4_R
0.0726858205448227,0.4,2,dm4m_R
0.0496470366177331,0.4,3,dm2_R
0.0127946545241042,0.4,4,dm3_R
0.0137914892066606,0.4,5,dldm_R
-0.00264221728565659,0.4,6,dm1_R
0.0213059444642866,0.7,1,dm4_R
0.036879634040021,0.7,2,dm4m_R
0.0311637493879603,0.7,3,dm2_R
0.0303305034949292,0.7,4,dm3_R
0.00510766409062875,0.7,5,dldm_R
0.0511343331374832,0.7,6,dm1_R
0.0796207194669509,0.8,1,dm4_R
0.124326788582203,0.8,2,dm4m_R
0.07629894881587,0.8,3,dm2_R
0.0257485171331396,0.8,4,dm3_R
0.0299056174602918,0.8,5,dldm_R
0.0237050962276152,0.8,6,dm1_R
0.0677006329873263,0,1,dm4_R
0.0639324045835542,0,2,dm4m_R
0.0331519272146086,0,3,dm2_R
0.0818774600971463,0,4,dm3_R
0.0517674060889718,0,5,dldm_R
0.0258531306500835,0,6,dm1_R
0.0553358040654664,0,1,dm4_R
0.0563872262301238,0,2,dm4m_R
0.0267373147843052,0,3,dm2_R
0.0340183632821356,0,4,dm3_R
0.0128598616704174,0,5,dldm_R
0.053557602817572,0,6,dm1_R
-0.0413331426598534,0.4,1,dm4_R
-0.0100788494296732,0.4,2,dm4m_R
-0.046047026759962,0.4,3,dm2_R
-0.0344388856067926,0.4,4,dm3_R
-0.0344629006296216,0.4,5,dldm_R
-0.0586318059440375,0.4,6,dm1_R
0.124059879818425,0.8,1,dm4_R
0.100141994529356,0.8,2,dm4m_R
0.0521117909628151,0.8,3,dm2_R
0.0467570439792834,0.8,4,dm3_R
0.0195513832471105,0.8,5,dldm_R
0.0126455966344609,0.8,6,dm1_R
0.034007521596676,0.7,1,dm4_R
0.0634351061168979,0.7,2,dm4m_R
0.0222257932662677,0.7,3,dm2_R
0.0371116291713168,0.7,4,dm3_R
0.0500858332045648,0.7,5,dldm_R
0.0452407021675658,0.7,6,dm1_R
0.047186747427625,0.4,1,dm4_R
0.083173026470399,0.4,2,dm4m_R
0.0658023115926056,0.4,3,dm2_R
0.0533829900786337,0.4,4,dm3_R
0.0373806845575952,0.4,5,dldm_R
0.0276463737071257,0.4,6,dm1_R
0.00831834667452017,0,1,dm4_R
-0.00125043855975541,0,2,dm4m_R
0.00856317316419829,0,3,dm2_R
-0.00300664923107939,0,4,dm3_R
-0.00952191437624983,0,5,dldm_R
0.026868054030297,0,6,dm1_R
0.300883023543522,0.8,1,dm4_R
0.260577901344537,0.8,2,dm4m_R
0.268511045404952,0.8,3,dm2_R
0.39442722757515,0.8,4,dm3_R
0.227230035791896,0.8,5,dldm_R
0.231088554799498,0.8,6,dm1_R
-0.0193564014322041,0.7,1,dm4_R
0.0190444915074153,0.7,2,dm4m_R
-0.0106184475195226,0.7,3,dm2_R
0.0115972658362522,0.7,4,dm3_R
-0.0125009315328072,0.7,5,dldm_R
0.00292349965303042,0.7,6,dm1_R
-0.250371411258282,0.8,1,dm4_R
-0.179899010941433,0.8,2,dm4m_R
-0.245847527103071,0.8,3,dm2_R
-0.232452392288079,0.8,4,dm3_R
-0.205218926940698,0.8,5,dldm_R
-0.209192170604968,0.8,6,dm1_R
0.0110070715755881,0,1,dm4_R
0.00214095990397693,0,2,dm4m_R
0.00162515209638883,0,3,dm2_R
0.024378742357248,0,4,dm3_R
0.00786669035559496,0,5,dldm_R
-0.016207748878516,0,6,dm1_R
0.0733289800445961,0.4,1,dm4_R
0.0807759951653805,0.4,2,dm4m_R
0.0242019143282019,0.4,3,dm2_R
0.0290399476977685,0.4,4,dm3_R
-0.0025238450505293,0.4,5,dldm_R
0.0427102151938094,0.4,6,dm1_R
0.0497413610513354,0.7,1,dm4_R
0.138808533959897,0.7,2,dm4m_R
0.0539271110592165,0.7,3,dm2_R
0.0478229666559125,0.7,4,dm3_R
0.0559378544092739,0.7,5,dldm_R
0.0440459879723228,0.7,6,dm1_R
0.0236007390768319,0.8,1,dm4_R
0.0809150584814651,0.8,2,dm4m_R
0.0550248417342423,0.8,3,dm2_R
0.059137697036998,0.8,4,dm3_R
0.0233848310248157,0.8,5,dldm_R
0.00162321898534136,0.8,6,dm1_R
-0.00490588024704947,0.4,1,dm4_R
0.00295355574739612,0.4,2,dm4m_R
-0.015178959530538,0.4,3,dm2_R
0.00439775334833756,0.4,4,dm3_R
-0.0114576706076457,0.4,5,dldm_R
0.0213033725346973,0.4,6,dm1_R
0.0629395998593784,0.7,1,dm4_R
0.0669948182153343,0.7,2,dm4m_R
0.0392191608249106,0.7,3,dm2_R
0.0624345125093164,0.7,4,dm3_R
0.039204044927868,0.7,5,dldm_R
0.0048881388331277,0.7,6,dm1_R
-0.0229715984136628,0,1,dm4_R
-0.000908956001967992,0,2,dm4m_R
-0.0322304224846437,0,3,dm2_R
-0.00818503273252485,0,4,dm3_R
-0.000618033715856883,0,5,dldm_R
0.00124356602102998,0,6,dm1_R
0.0293023997789694,0.7,1,dm4_R
0.0505478387920319,0.7,2,dm4m_R
0.0236735716575715,0.7,3,dm2_R
0.00210224824576964,0.7,4,dm3_R
0.0232531599382186,0.7,5,dldm_R
0.0442586334341725,0.7,6,dm1_R
0.048745379926418,0,1,dm4_R
0.027379776059547,0,2,dm4m_R
-0.0268786446342416,0,3,dm2_R
-0.0174503035073291,0,4,dm3_R
-0.00637145772582196,0,5,dldm_R
-0.00267004444003039,0,6,dm1_R
-0.0304330190346387,0.4,1,dm4_R
-0.00387505401071093,0.4,2,dm4m_R
0.0149584764038804,0.4,3,dm2_R
0.0371994847741363,0.4,4,dm3_R
0.0461736960125453,0.4,5,dldm_R
0.0185311529097123,0.4,6,dm1_R
0.0654290324788438,0.8,1,dm4_R
0.0761563921712928,0.8,2,dm4m_R
0.0568250363764767,0.8,3,dm2_R
0.0616452709134892,0.8,4,dm3_R
0.0126115995053377,0.8,5,dldm_R
0.00880017006830548,0.8,6,dm1_R
0.0803424029305301,0.8,1,dm4_R
0.119086671625771,0.8,2,dm4m_R
0.0683471685522339,0.8,3,dm2_R
0.049660593751865,0.8,4,dm3_R
0.0299699426587372,0.8,5,dldm_R
0.0268150021849653,0.8,6,dm1_R
0.0161823883561451,0.4,1,dm4_R
0.0137071861692861,0.4,2,dm4m_R
