data_long1,data_long2,data_long3,data_long4
0.00179754863181844,0.8,4,dm3_R
0.00203685082574884,0.8,5,dldm_R
0.000763600353313308,0.8,6,dm1_R
0.00194336167245248,0.8,1,dm4_R
0.00110789439457116,0.8,2,dm4m_R
0.0014368753643387,0.8,3,dm2_R
0.00290677046775722,0.8,4,dm3_R
0.00170254215380036,0.8,5,dldm_R
0.00107156459885496,0.8,6,dm1_R
0.000975960268970924,0.4,1,dm4_R
0.00107874677793407,0.4,2,dm4m_R
0.000389846962791527,0.4,3,dm2_R
0.000463214470782571,0.4,4,dm3_R
0.00034173179540208,0.4,5,dldm_R
0.000625627050248316,0.4,6,dm1_R
0.000936035972184563,0,1,dm4_R
0.000717614099004466,0,2,dm4m_R
0.000545306502757998,0,3,dm2_R
0.000807615458504408,0,4,dm3_R
0.000747139921682235,0,5,dldm_R
0.000663378165785533,0,6,dm1_R
0.003810593314159,0.7,1,dm4_R
0.00399977772032702,0.7,2,dm4m_R
0.00612497684540997,0.7,3,dm2_R
0.00747153871622675,0.7,4,dm3_R
0.00758055580090916,0.7,5,dldm_R
0.00479999195615458,0.7,6,dm1_R
0.00448326355237591,0.4,1,dm4_R
0.00329090346785409,0.4,2,dm4m_R
0.00222599520774266,0.4,3,dm2_R
0.00162762301926337,0.4,4,dm3_R
0.0022537562469416,0.4,5,dldm_R
0.000480603466768276,0.4,6,dm1_R
-5.3239789018867e-05,0,1,dm4_R
-0.000249137371488286,0,2,dm4m_R
0.00147365980261687,0,3,dm2_R
0.00149126554200113,0,4,dm3_R
-8.32745322942101e-06,0,5,dldm_R
0.00259628550841653,0,6,dm1_R
0.00138266092386655,0.8,1,dm4_R
0.00381227857379393,0.8,2,dm4m_R
0.00182643117898272,0.8,3,dm2_R
0.00167259440595434,0.8,4,dm3_R
0.00153701630108458,0.8,5,dldm_R
0.000888625438777119,0.8,6,dm1_R
0.00162585393596363,0.7,1,dm4_R
0.00127844937275798,0.7,2,dm4m_R
0.0017663581041983,0.7,3,dm2_R
0.000818070919740364,0.7,4,dm3_R
0.00167819088467387,0.7,5,dldm_R
0.000550647352436751,0.7,6,dm1_R
-0.00343806324723463,0.4,1,dm4_R
0.000501356953789491,0.4,2,dm4m_R
0.00119822907204784,0.4,3,dm2_R
0.000880579369256251,0.4,4,dm3_R
0.000853225901082736,0.4,5,dldm_R
0.00177855384945422,0.4,6,dm1_R
0.00316313939694912,0.7,1,dm4_R
0.00272304815756347,0.7,2,dm4m_R
0.00167786129552257,0.7,3,dm2_R
0.00175881149358005,0.7,4,dm3_R
0.000788724072012705,0.7,5,dldm_R
0.00104112761675763,0.7,6,dm1_R
0.000867168759892065,0,1,dm4_R
0.000819231255443926,0,2,dm4m_R
0.000662745788027115,0,3,dm2_R
7.46415645138745e-05,0,4,dm3_R
0.000392874063643494,0,5,dldm_R
0.000479778435311126,0,6,dm1_R
0.00371162204227283,0.8,1,dm4_R
0.00239453899850286,0.8,2,dm4m_R
0.00197013297022929,0.8,3,dm2_R
0.00329894924367444,0.8,4,dm3_R
0.00113004187876408,0.8,5,dldm_R
0.000771709987724403,0.8,6,dm1_R
0.00637700073641535,0.8,1,dm4_R
0.00622960617517367,0.8,2,dm4m_R
0.00809099572648428,0.8,3,dm2_R
0.00965212417085686,0.8,4,dm3_R
0.0102836185140513,0.8,5,dldm_R
0.00770744562054838,0.8,6,dm1_R
0.00226869075655186,0.4,1,dm4_R
0.0020713266252448,0.4,2,dm4m_R
0.000945598168373504,0.4,3,dm2_R
0.00127616197029979,0.4,4,dm3_R
0.00310028830792008,0.4,5,dldm_R
0.000817347727468465,0.4,6,dm1_R
0.00315198700997036,0.7,1,dm4_R
0.00274027489661727,0.7,2,dm4m_R
0.000380982201601006,0.7,3,dm2_R
0.000639081128839024,0.7,4,dm3_R
0.000223843763798775,0.7,5,dldm_R
0.000717663399636714,0.7,6,dm1_R
0.000916730919505586,0,1,dm4_R
0.000761636273605702,0,2,dm4m_R
0.000695396868131639,0,3,dm2_R
0.000457459021882952,0,4,dm3_R
0.000542801275973016,0,5,dldm_R
0.000423259115737038,0,6,dm1_R
0.00181792813458983,0.8,1,dm4_R
0.00158598387938577,0.8,2,dm4m_R
0.00157398370755339,0.8,3,dm2_R
0.00197854260920304,0.8,4,dm3_R
0.000779451404854643,0.8,5,dldm_R
0.000878525609253299,0.8,6,dm1_R
0.00405873639140935,0.4,1,dm4_R
0.00392777453490119,0.4,2,dm4m_R
0.0017218828279838,0.4,3,dm2_R
0.00180803838378984,0.4,4,dm3_R
